buyer_id,median_gap_days,mean_gap_days,n_gaps,frequency_segment
1000220,8.0,78.57142857142857,7,high_freq
1001216,719.0,719.0,1,rare
1002522,0.0,0.0,1,high_freq
1002895,3.0,3.0,1,high_freq
1003189,4.0,38.64,25,high_freq
100336,67.0,128.0,5,rare
1003497,14.0,279.3333333333333,3,high_freq
1004122,33.5,33.5,2,low_freq
1005153,0.0,0.0,1,high_freq
1006008,38.0,92.0,3,low_freq
1007011,111.0,135.6,5,rare
1007819,406.0,406.0,2,rare
1008120,18.0,55.111111111111114,18,monthly_like
100861,25.0,30.0,6,monthly_like
1008738,3.5,3.5454545454545454,22,high_freq
1009488,16.0,22.6,5,monthly_like
1009510,11.0,9.0,5,high_freq
1009530,28.0,34.53846153846154,13,monthly_like
1009676,22.0,22.0,1,monthly_like
1009952,16.5,22.25,4,monthly_like
1010411,5.0,10.64,25,high_freq
1010558,268.0,268.0,1,rare
1011121,108.5,129.83333333333334,6,rare
1013168,45.0,95.4,5,low_freq
1014247,41.0,59.0,5,low_freq
1015144,73.5,118.5,8,rare
101619,7.5,28.27777777777778,18,high_freq
101714,13.0,72.33333333333333,3,high_freq
1018239,15.0,15.0,1,monthly_like
1018547,0.0,0.0,1,high_freq
1019227,27.0,135.0,3,monthly_like
1020232,12.0,17.8,5,high_freq
1020407,192.0,192.0,1,rare
1022326,4.0,5.888888888888889,18,high_freq
1023038,0.0,0.0,1,high_freq
1023211,0.0,0.0,1,high_freq
1023775,476.0,476.0,2,rare
1025125,36.5,40.75,4,low_freq
1025710,105.0,162.8,5,rare
1025819,6.0,6.0,1,high_freq
1027610,9.0,10.153846153846153,13,high_freq
1031032,10.0,17.25,4,high_freq
1032876,2.0,5.293103448275862,58,high_freq
1034728,205.5,235.75,4,rare
103509,32.0,32.0,2,low_freq
1036578,150.0,150.0,2,rare
1036862,6.0,51.333333333333336,3,high_freq
1037824,75.0,191.8,5,rare
1039632,13.0,36.2962962962963,27,high_freq
1039693,18.0,18.0,1,monthly_like
1039889,60.0,60.0,2,low_freq
1040491,2.0,5.0,16,high_freq
104140,14.0,14.0,1,high_freq
1041436,16.0,128.33333333333334,3,monthly_like
1041750,106.0,215.5,4,rare
1042465,48.0,80.8,5,low_freq
1043596,0.0,0.0,1,high_freq
1044415,27.0,26.5,4,monthly_like
1045729,20.5,27.714285714285715,14,monthly_like
1047394,0.0,9.0,3,high_freq
1047910,27.0,39.5,4,monthly_like
104847,2.0,2.0,1,high_freq
1048704,45.0,45.0,1,low_freq
1048885,11.0,18.8,10,high_freq
104921,39.0,39.0,1,low_freq
1052350,55.5,66.25,4,low_freq
1053291,41.0,30.333333333333332,3,low_freq
1053974,13.0,39.0,8,high_freq
1054874,917.0,917.0,1,rare
1055043,13.0,17.5,6,high_freq
1056021,49.0,208.2,5,low_freq
1056282,72.0,72.0,1,rare
1057487,0.0,0.0,1,high_freq
1058177,15.0,48.333333333333336,3,monthly_like
1058424,10.0,56.4,10,high_freq
1059950,341.0,341.0,2,rare
1060757,759.0,759.0,1,rare
1060962,76.5,76.5,2,rare
1061161,9.0,7.666666666666667,3,high_freq
1061310,12.0,12.0,1,high_freq
106161,20.0,61.57142857142857,7,monthly_like
1062390,95.0,95.0,1,rare
1062453,8.0,16.166666666666668,6,high_freq
1063148,28.0,28.0,1,monthly_like
106386,178.5,178.5,2,rare
106422,13.0,108.44444444444444,9,high_freq
106704,14.0,13.666666666666666,3,high_freq
1067420,45.0,45.0,1,low_freq
1067537,364.0,364.0,1,rare
1067712,23.0,36.88235294117647,17,monthly_like
1068149,19.0,23.692307692307693,13,monthly_like
1068155,13.5,29.833333333333332,12,high_freq
1068292,771.0,771.0,1,rare
1068884,22.0,24.666666666666668,3,monthly_like
1069889,9.0,29.666666666666668,3,high_freq
1070506,22.5,112.625,8,monthly_like
1070707,37.0,37.0,2,low_freq
1072107,48.0,48.0,1,low_freq
1074606,29.0,29.0,2,monthly_like
1075612,43.0,43.0,2,low_freq
1076315,45.0,45.0,2,low_freq
1076736,58.0,58.0,1,low_freq
1077047,52.0,83.83333333333333,12,low_freq
1077630,82.0,271.6666666666667,3,rare
1077737,29.0,32.0,7,monthly_like
1077815,3.0,85.4,5,high_freq
1078349,98.0,98.0,1,rare
1078502,17.0,43.22222222222222,9,monthly_like
1078562,3.0,8.166666666666666,6,high_freq
1078813,9.0,9.0,1,high_freq
1079538,0.0,0.0,1,high_freq
1079748,7.0,7.333333333333333,3,high_freq
108006,21.0,16.0,3,monthly_like
1081000,47.5,105.66666666666667,6,low_freq
1081687,445.0,445.0,1,rare
1082298,26.5,270.0,4,monthly_like
1082485,6.5,13.25,28,high_freq
108468,5.0,18.88888888888889,18,high_freq
108493,37.0,210.5,4,low_freq
108616,27.0,58.6,5,monthly_like
1086466,40.0,40.0,1,low_freq
1087017,10.0,14.523809523809524,21,high_freq
1088495,13.0,21.5,6,high_freq
1088767,28.5,28.5,2,monthly_like
1088978,5.0,7.153846153846154,39,high_freq
109209,0.0,0.0,1,high_freq
1092866,392.5,392.5,2,rare
1094125,62.0,62.0,1,rare
1094666,35.0,35.0,2,low_freq
1096688,7.5,32.25,4,high_freq
1097059,35.0,233.5,4,low_freq
1097689,4.0,13.521739130434783,23,high_freq
1098114,695.0,695.0,1,rare
1098259,4.0,16.0,5,high_freq
1098922,6.0,9.5,16,high_freq
109924,12.0,23.19047619047619,42,high_freq
110013,26.5,26.916666666666668,24,monthly_like
1101896,32.0,32.0,2,low_freq
1102522,59.0,49.0,5,low_freq
1104159,119.0,119.0,1,rare
1104437,6.0,25.19047619047619,21,high_freq
110492,2.0,2.0,1,high_freq
1105027,6.0,4.333333333333333,3,high_freq
1106034,27.0,27.0,2,monthly_like
1106096,41.0,51.44444444444444,9,low_freq
1106863,69.5,69.5,2,rare
1108196,11.0,8.5,4,high_freq
1108270,0.0,14.11111111111111,9,high_freq
1108819,23.0,259.75,4,monthly_like
1109517,63.5,80.0,4,rare
1110115,342.5,342.5,2,rare
1110678,192.5,263.5,4,rare
1112946,468.0,468.0,1,rare
1114370,14.0,29.5,6,high_freq
1114702,5.0,5.0,1,high_freq
1115464,6.0,6.333333333333333,3,high_freq
1115706,5.0,18.333333333333332,6,high_freq
1116798,34.5,58.0,6,low_freq
1116872,8.0,102.0,3,high_freq
112604,11.0,22.666666666666668,3,high_freq
112737,1.5,26.86842105263158,38,high_freq
113549,15.0,85.08333333333333,12,monthly_like
113939,4.5,5.6875,16,high_freq
114608,0.0,0.0,1,high_freq
114611,105.0,150.6,5,rare
115476,39.0,169.16666666666666,6,low_freq
117038,176.0,176.0,1,rare
117658,255.0,255.0,1,rare
119074,14.5,14.5,2,monthly_like
119544,100.0,93.33333333333333,3,rare
119612,3.0,7.344827586206897,29,high_freq
121188,70.0,76.0,4,rare
121313,28.0,28.0,2,monthly_like
121362,355.0,355.0,1,rare
121753,17.0,17.0,1,monthly_like
1218600,46.0,59.57142857142857,7,low_freq
122397,17.0,17.0,2,monthly_like
122801,166.0,244.0,3,rare
122938,28.0,41.75,4,monthly_like
1230574,66.0,126.0,8,rare
1230882,138.0,136.0,3,rare
1231183,8.0,28.6,5,high_freq
1231417,10.0,12.666666666666666,3,high_freq
123160,12.0,31.8,5,high_freq
1231799,78.0,188.2,5,rare
1231855,27.0,34.6,5,monthly_like
1233267,8.5,15.125,24,high_freq
1233419,3.0,3.0,2,high_freq
1234104,56.0,128.6,5,low_freq
1234407,395.5,395.5,2,rare
1235238,25.5,22.5,4,monthly_like
1235504,12.0,12.0,1,high_freq
1235686,12.0,28.818181818181817,11,high_freq
1236364,5.0,5.0,1,high_freq
1236803,28.5,135.5,6,monthly_like
1236855,0.0,0.0,1,high_freq
1237924,157.0,157.0,1,rare
1239527,66.0,66.0,2,rare
1239829,12.5,20.333333333333332,6,high_freq
1240142,10.0,10.0,1,high_freq
1240403,2.0,7.4,15,high_freq
1241357,0.0,0.0,1,high_freq
1242105,61.5,61.5,2,rare
1242829,2.5,6.666666666666667,6,high_freq
1243042,60.5,215.0,4,rare
1243183,49.0,49.0,1,low_freq
1243321,49.0,81.0,5,low_freq
1243856,54.5,54.5,2,low_freq
1244924,14.0,56.0,7,high_freq
1245263,17.0,17.8,5,monthly_like
1245358,30.0,36.0,4,monthly_like
124540,345.0,345.0,2,rare
1245475,16.5,27.5,4,monthly_like
1245623,175.0,175.0,1,rare
1246624,727.0,727.0,1,rare
1246661,7.0,12.066666666666666,15,high_freq
1246861,41.5,41.5,2,low_freq
1247750,102.5,102.5,2,rare
1249253,22.0,22.5,4,monthly_like
125015,66.0,66.0,1,rare
1250685,17.0,150.66666666666666,3,monthly_like
1250803,239.0,218.0,3,rare
1251105,316.5,316.5,2,rare
1251253,40.0,55.625,8,low_freq
1251564,11.5,55.611111111111114,18,high_freq
1251590,34.0,38.0,4,low_freq
1252021,24.5,24.5,2,monthly_like
125241,12.0,12.0,1,high_freq
1253070,26.5,43.5,4,monthly_like
1254325,60.0,60.0,1,low_freq
1254545,12.0,17.571428571428573,7,high_freq
125503,91.0,170.33333333333334,6,rare
1256174,17.5,26.0,4,monthly_like
1256256,22.0,29.0,4,monthly_like
1257499,24.0,32.333333333333336,3,monthly_like
1257602,16.5,39.166666666666664,12,monthly_like
1257812,0.0,0.0,1,high_freq
125801,109.0,109.0,1,rare
1258392,23.0,233.0,4,monthly_like
1258688,185.0,241.75,4,rare
1258884,315.0,315.0,1,rare
1259208,10.0,217.0,3,high_freq
1261094,361.0,361.0,1,rare
1261834,28.5,28.5,2,monthly_like
126223,32.0,32.0,1,low_freq
1263553,18.5,29.785714285714285,14,monthly_like
1264172,63.0,97.33333333333333,3,rare
1264909,35.5,35.5,2,low_freq
1265083,32.5,32.5,2,low_freq
126605,12.5,12.5,2,high_freq
1266377,24.5,147.66666666666666,6,monthly_like
1267518,314.0,314.0,2,rare
1267568,8.0,49.76190476190476,21,high_freq
126773,394.0,394.0,1,rare
1268179,27.0,27.0,2,monthly_like
1268775,9.0,8.6,5,high_freq
1271599,88.5,108.25,4,rare
1273652,0.0,0.0,1,high_freq
1274952,96.0,96.0,2,rare
1275634,56.0,82.0,3,low_freq
127565,825.0,825.0,1,rare
1276624,78.0,78.0,1,rare
127686,6.0,6.0,1,high_freq
1278112,16.0,17.833333333333332,6,monthly_like
1278811,4.0,6.055555555555555,36,high_freq
1279064,7.0,65.75,16,high_freq
1279080,869.0,869.0,1,rare
1279567,3.0,6.931034482758621,29,high_freq
1280,50.0,77.92307692307692,13,low_freq
1280451,32.0,27.0,5,low_freq
128117,27.0,27.0,2,monthly_like
1281788,3.0,8.066666666666666,15,high_freq
1282664,0.0,0.0,1,high_freq
128370,686.0,686.0,1,rare
1283725,30.0,205.33333333333334,3,monthly_like
1283833,22.0,23.5,4,monthly_like
1284000,301.0,301.0,1,rare
1284203,9.0,14.285714285714286,21,high_freq
1284457,457.0,457.0,2,rare
1287258,30.0,44.666666666666664,3,monthly_like
1287977,18.0,18.0,1,monthly_like
1288267,0.0,0.0,1,high_freq
128860,30.0,84.0,3,monthly_like
1289102,15.5,21.115384615384617,26,monthly_like
129003,12.0,78.41666666666667,12,high_freq
129014,46.0,41.916666666666664,12,low_freq
1290310,26.0,37.09090909090909,11,monthly_like
1292087,45.0,45.0,1,low_freq
1292717,20.0,16.333333333333332,3,monthly_like
1293544,475.0,475.0,2,rare
1293871,7.0,8.521739130434783,23,high_freq
1294430,5.0,15.416666666666666,12,high_freq
129474,23.0,23.0,2,monthly_like
1295705,44.5,174.83333333333334,6,low_freq
1297318,128.5,128.5,2,rare
1297735,9.0,20.666666666666668,9,high_freq
1297891,9.0,8.0,3,high_freq
129791,0.0,0.0,1,high_freq
1299321,33.0,35.0,4,low_freq
1299667,4.0,9.0,7,high_freq
1302539,0.0,0.0,1,high_freq
1303336,0.5,0.5,2,high_freq
1303861,42.0,77.0,3,low_freq
1304208,3.0,62.92857142857143,14,high_freq
1304868,6.5,6.5,2,high_freq
1304924,168.0,168.0,1,rare
1305099,0.0,0.0,1,high_freq
1305599,12.5,70.71428571428571,14,high_freq
1310202,4.0,14.333333333333334,3,high_freq
1310239,28.5,41.25,8,monthly_like
1310354,0.0,0.0,1,high_freq
1311478,7.0,5.8,15,high_freq
1312675,3.5,14.166666666666666,6,high_freq
1313557,7.0,9.333333333333334,3,high_freq
1313641,47.0,47.0,1,low_freq
1314432,29.5,45.1,10,monthly_like
1314484,12.0,20.333333333333332,9,high_freq
1314700,11.5,11.5,2,high_freq
1317322,156.5,211.25,4,rare
1317613,40.0,40.0,1,low_freq
1318183,5.5,5.5,2,high_freq
1318746,1.0,20.666666666666668,18,high_freq
1319368,30.0,30.0,2,monthly_like
1320009,30.5,31.571428571428573,14,low_freq
1320971,44.0,44.0,1,low_freq
1321866,183.0,183.0,1,rare
1323045,33.0,61.0,5,low_freq
1323074,1000.0,1000.0,1,rare
1323551,27.0,101.25,4,monthly_like
1325232,5.0,17.0,7,high_freq
1325480,0.0,24.0,3,high_freq
1326169,171.0,244.5,4,rare
1327302,414.0,414.0,1,rare
132783,174.5,174.5,2,rare
1327955,20.0,25.333333333333332,3,monthly_like
1328016,6.0,67.86666666666666,15,high_freq
1329599,68.0,88.85714285714286,7,rare
1329612,20.0,93.0909090909091,11,monthly_like
1330202,369.0,369.0,2,rare
1330677,70.0,145.4,5,rare
1331923,11.0,13.142857142857142,7,high_freq
1334147,20.0,31.0,3,monthly_like
1335370,0.0,0.0,1,high_freq
1336219,19.0,21.333333333333332,3,monthly_like
1336773,23.5,23.5,2,monthly_like
1337287,64.0,64.0,1,rare
1338416,34.0,31.0,5,low_freq
1339299,29.0,43.0,4,monthly_like
1339657,430.5,430.5,2,rare
133993,50.5,100.66666666666667,6,low_freq
1340154,23.0,51.166666666666664,6,monthly_like
1340682,17.0,16.833333333333332,6,monthly_like
1342904,16.0,16.0,1,monthly_like
1343155,54.5,54.5,2,low_freq
1344708,6.5,7.958333333333333,24,high_freq
1348082,28.0,28.0,2,monthly_like
1349527,42.0,33.666666666666664,3,low_freq
1350060,4.5,4.75,8,high_freq
1350581,8.0,8.0,1,high_freq
1351155,81.5,81.5,2,rare
1351627,0.0,26.272727272727273,11,high_freq
1352628,12.0,21.0,13,high_freq
1353241,16.0,15.3,10,monthly_like
135357,49.0,159.5,4,low_freq
1354263,2.0,4.024390243902439,41,high_freq
1354559,10.0,17.818181818181817,11,high_freq
1354618,16.5,32.8,10,monthly_like
1355838,13.5,47.4,10,high_freq
135808,7.0,27.125,16,high_freq
1358813,45.5,45.5,2,low_freq
1360263,199.0,199.0,2,rare
1360498,12.5,21.785714285714285,14,high_freq
1360771,22.5,41.0,4,monthly_like
136128,67.0,67.0,1,rare
1362318,195.0,195.0,2,rare
1362843,32.0,32.0,1,low_freq
1363326,16.0,21.0,8,monthly_like
1364171,90.0,90.0,1,rare
1364268,56.0,56.0,1,low_freq
1364487,101.0,101.0,1,rare
1364737,0.0,0.0,1,high_freq
136505,34.0,34.0,1,low_freq
1365257,18.0,18.0,2,monthly_like
1365686,65.0,269.3333333333333,3,rare
1365819,231.5,231.5,2,rare
1366418,23.0,23.0,1,monthly_like
1366851,8.0,12.0,9,high_freq
1367203,60.0,47.333333333333336,3,low_freq
1367612,28.0,28.0,1,monthly_like
1367622,204.0,204.0,1,rare
1368367,82.0,82.0,1,rare
1369029,13.5,26.0,26,high_freq
1369060,18.0,48.666666666666664,15,monthly_like
1369499,62.0,62.0,1,rare
1370142,42.5,42.5,2,low_freq
1371260,26.0,26.0,2,monthly_like
1371401,17.5,46.5,4,monthly_like
1372060,99.0,99.0,2,rare
1372545,7.0,10.466666666666667,15,high_freq
1372829,4.0,5.521739130434782,23,high_freq
1373343,13.0,28.333333333333332,3,high_freq
1373962,19.0,258.0,4,monthly_like
137495,12.0,16.444444444444443,9,high_freq
1375107,15.0,44.142857142857146,7,monthly_like
1376025,826.0,826.0,1,rare
1377114,289.0,289.0,1,rare
1377759,95.5,95.5,2,rare
1378873,13.0,19.5,4,high_freq
1378943,27.0,27.0,2,monthly_like
1379589,499.0,499.0,1,rare
1380979,35.0,35.0,1,low_freq
1382060,39.0,38.6,5,low_freq
1383832,72.0,72.0,1,rare
1384453,246.5,246.5,2,rare
1385536,14.0,14.0,2,high_freq
1386087,58.0,130.66666666666666,3,low_freq
1386464,52.0,52.0,1,low_freq
1386581,76.0,76.0,1,rare
1386696,0.0,0.0,1,high_freq
138769,0.0,0.0,1,high_freq
1387865,23.0,30.333333333333332,3,monthly_like
1389596,129.5,167.25,4,rare
1391756,32.5,36.0,8,low_freq
1392409,19.5,98.9,10,monthly_like
1392542,0.0,0.0,1,high_freq
1392628,115.5,115.5,2,rare
1393138,0.0,0.0,1,high_freq
1393933,8.0,12.142857142857142,7,high_freq
1394018,7.0,14.357142857142858,14,high_freq
139644,102.0,102.0,2,rare
1398244,49.0,49.0,2,low_freq
1399762,3.0,6.7407407407407405,27,high_freq
1399843,422.0,422.0,2,rare
1401718,21.0,17.0,5,monthly_like
1402092,10.0,10.0,1,high_freq
140320,69.5,79.0,6,rare
1403786,62.0,132.85714285714286,7,rare
1404207,8.0,8.0,1,high_freq
1404318,816.0,816.0,1,rare
1405160,20.0,72.38461538461539,13,monthly_like
1406951,0.0,0.0,1,high_freq
1407056,72.0,76.66666666666667,9,rare
1407340,361.0,361.0,1,rare
1407689,4.5,39.46153846153846,26,high_freq
1408051,56.0,56.0,1,low_freq
1408106,462.0,462.0,1,rare
1408981,11.0,176.8,5,high_freq
1409627,32.5,32.5,2,low_freq
1409873,16.0,36.08,25,monthly_like
1410450,0.0,0.0,1,high_freq
1411338,124.0,124.0,1,rare
1414218,137.0,137.0,1,rare
141504,17.0,17.0,2,monthly_like
1415184,3.0,50.68421052631579,19,high_freq
1415924,174.0,174.0,2,rare
141657,42.0,101.8,10,low_freq
1416701,119.0,119.0,2,rare
1416831,227.0,244.25,4,rare
1416835,24.0,31.666666666666668,3,monthly_like
1417415,115.0,163.33333333333334,3,rare
1418218,6.0,11.941176470588236,17,high_freq
1420847,132.0,132.0,2,rare
1422425,26.0,42.75,4,monthly_like
1422554,35.0,209.4,5,low_freq
1422671,9.0,28.333333333333332,3,high_freq
1423070,43.5,54.0,4,low_freq
1424492,13.0,13.0,1,high_freq
1425703,65.0,65.0,1,rare
1426531,24.0,25.75,4,monthly_like
1427777,6.5,12.928571428571429,14,high_freq
1427911,0.0,0.0,1,high_freq
1427919,8.0,10.5,12,high_freq
1430005,117.0,151.0,3,rare
1430069,4.5,30.821428571428573,28,high_freq
1430496,35.0,35.0,2,low_freq
1430945,6.0,18.666666666666668,27,high_freq
1432211,75.0,75.0,2,rare
1432787,0.0,22.6,5,high_freq
1434351,12.0,12.0,1,high_freq
1434480,31.5,31.5,2,low_freq
1434532,9.0,10.047619047619047,21,high_freq
1435911,38.0,163.75,4,low_freq
1436204,25.5,47.833333333333336,6,monthly_like
143644,27.5,27.5,2,monthly_like
1436593,82.0,189.0,5,rare
1437123,5.0,118.33333333333333,9,high_freq
1437542,176.0,194.33333333333334,3,rare
1437710,166.0,166.0,1,rare
1438904,1.0,4.3,50,high_freq
1439043,0.0,0.0,1,high_freq
1439853,5.0,62.6,5,high_freq
1441023,30.5,43.5,4,low_freq
1441634,44.0,50.5,4,low_freq
1442048,3.0,21.25,4,high_freq
1442131,20.0,20.0,1,monthly_like
1444090,11.0,11.0,2,high_freq
1444558,11.0,11.0,2,high_freq
1447174,26.5,120.75,8,monthly_like
1447449,2.0,2.0,1,high_freq
1447525,0.0,0.0,1,high_freq
1449316,51.0,51.0,1,low_freq
1449458,19.0,60.22222222222222,9,monthly_like
1450387,49.5,49.5,2,low_freq
1450622,60.0,60.0,2,low_freq
1451015,125.5,125.5,2,rare
1453235,8.0,7.0,3,high_freq
145424,0.0,0.0,1,high_freq
1454258,52.5,52.5,2,low_freq
1454731,8.0,171.33333333333334,6,high_freq
1454732,212.0,212.0,1,rare
145514,42.5,57.25,4,low_freq
1455404,6.5,14.285714285714286,14,high_freq
1456582,0.0,0.0,1,high_freq
1457322,91.0,91.0,1,rare
1458492,32.5,36.75,4,low_freq
1458837,12.0,12.0,1,high_freq
1459791,15.5,67.3125,16,monthly_like
1459916,32.0,163.5,6,low_freq
1460736,5.0,6.2,15,high_freq
146246,46.0,120.14285714285714,7,low_freq
1462565,0.0,0.0,1,high_freq
1463645,2.0,2.0,1,high_freq
1463870,157.5,157.5,2,rare
1464162,25.0,132.71428571428572,7,monthly_like
1464311,6.5,11.625,8,high_freq
1464561,153.0,153.0,1,rare
1466012,28.0,115.66666666666667,3,monthly_like
1466101,78.0,190.33333333333334,3,rare
146683,110.0,110.0,1,rare
1466982,391.0,391.0,1,rare
1467040,16.0,25.285714285714285,14,monthly_like
1467796,41.0,107.0,7,low_freq
1467812,41.0,41.0,1,low_freq
1468032,276.0,276.0,1,rare
1468594,4.0,4.12,25,high_freq
1468972,10.0,9.6,5,high_freq
1471326,13.0,21.333333333333332,3,high_freq
1472512,19.0,19.0,1,monthly_like
1473113,2.0,2.0,1,high_freq
1473547,33.5,33.5,2,low_freq
1474581,409.0,409.0,1,rare
1475650,3.0,3.0,1,high_freq
1476424,119.0,119.0,1,rare
1477401,47.0,47.0,1,low_freq
1478803,17.5,54.5,12,monthly_like
1478866,0.0,0.0,1,high_freq
1480238,2.0,8.5,6,high_freq
1480418,36.0,36.0,1,low_freq
1482268,0.0,0.0,1,high_freq
1483643,165.0,165.0,2,rare
1483947,43.0,103.25,4,low_freq
1485489,26.5,124.125,8,monthly_like
1485634,129.0,123.0,4,rare
1486369,15.5,152.83333333333334,6,monthly_like
148758,440.0,440.0,2,rare
1487882,75.5,75.5,2,rare
1487940,41.0,35.0,3,low_freq
1490258,157.0,157.0,2,rare
1490269,36.0,36.0,1,low_freq
1490336,4.0,4.0,1,high_freq
1491729,146.0,146.0,1,rare
1494794,52.0,52.0,1,low_freq
1495043,116.0,116.0,1,rare
1495213,108.0,108.0,2,rare
1495928,174.0,174.0,1,rare
1497646,4.5,10.0,4,high_freq
1498453,79.5,140.75,4,rare
1498810,127.0,127.0,1,rare
1499465,139.0,139.0,1,rare
1500186,19.0,30.387096774193548,31,monthly_like
150072,2.0,5.042553191489362,47,high_freq
1501484,3.0,5.0,4,high_freq
1502344,39.0,340.6666666666667,3,low_freq
1503355,344.0,344.0,1,rare
1504510,21.0,59.333333333333336,3,monthly_like
1504780,0.0,0.0,1,high_freq
1505226,0.0,0.0,1,high_freq
1507982,27.0,23.7,10,monthly_like
1508090,439.0,439.0,2,rare
1509444,34.5,52.0,6,low_freq
1509648,4.0,7.375,8,high_freq
1509899,0.0,0.0,1,high_freq
1510041,55.0,55.0,1,low_freq
1511321,117.0,191.0,3,rare
1511334,8.0,8.777777777777779,18,high_freq
1512506,51.0,51.0,1,low_freq
1513008,41.0,44.0,3,low_freq
1513350,10.0,10.0,2,high_freq
1513557,8.0,71.92857142857143,14,high_freq
151449,14.0,14.5,4,high_freq
1514889,0.0,0.0,1,high_freq
1515018,9.0,9.333333333333334,3,high_freq
1515509,66.0,66.0,2,rare
1515581,20.5,82.75,12,monthly_like
1515644,17.0,56.285714285714285,7,monthly_like
151610,14.0,14.933333333333334,15,high_freq
1516694,13.0,49.666666666666664,3,high_freq
1517724,6.0,9.052631578947368,19,high_freq
1517875,165.0,165.0,2,rare
1518280,37.0,37.0,2,low_freq
1518559,65.0,65.0,1,rare
1520310,15.0,15.0,1,monthly_like
1520328,15.0,17.333333333333332,3,monthly_like
1520776,1.0,3.0970873786407767,103,high_freq
1521956,13.0,16.9,10,high_freq
1523066,105.0,105.0,2,rare
152312,82.0,193.66666666666666,3,rare
1524338,80.5,227.0,4,rare
1525827,63.0,63.0,1,rare
152654,7.0,11.0,7,high_freq
1526703,10.0,42.72727272727273,11,high_freq
1528051,6.0,9.11111111111111,18,high_freq
1528668,3.0,6.318181818181818,22,high_freq
1529011,16.0,38.529411764705884,17,monthly_like
1529787,22.5,27.0,4,monthly_like
1531045,24.0,24.0,1,monthly_like
1531974,4.5,13.772727272727273,22,high_freq
1532721,45.0,39.6,5,low_freq
1533062,11.5,33.96666666666667,30,high_freq
1533892,11.0,204.4,5,high_freq
1534338,205.0,205.0,1,rare
1534997,4.0,4.0,1,high_freq
1535108,8.0,8.0,2,high_freq
1536186,31.5,33.0,4,low_freq
1537594,174.5,174.5,2,rare
1538282,71.0,130.66666666666666,3,rare
1538307,20.0,192.4,5,monthly_like
1539000,16.0,23.0,3,monthly_like
1539128,20.0,67.33333333333333,15,monthly_like
1539838,41.0,115.66666666666667,3,low_freq
153992,20.0,160.83333333333334,6,monthly_like
1540086,19.0,19.0,2,monthly_like
1540227,23.0,37.27272727272727,11,monthly_like
1540626,412.0,412.0,2,rare
1540631,28.5,90.375,8,monthly_like
154134,67.0,188.0,4,rare
1541493,15.0,17.857142857142858,7,monthly_like
1541973,455.0,455.0,1,rare
1542286,1.5,1.5,2,high_freq
1542536,34.5,73.6,10,low_freq
1542604,456.5,456.5,2,rare
1543440,178.0,178.0,2,rare
1544285,29.0,91.0,8,monthly_like
1545771,114.0,114.0,1,rare
1546005,167.0,177.5,4,rare
154614,48.0,48.0,1,low_freq
1546974,44.0,194.4,5,low_freq
154712,6.0,9.0,3,high_freq
154732,447.0,447.0,1,rare
1548378,18.0,42.32,25,monthly_like
1550128,31.5,31.666666666666668,6,low_freq
155054,531.0,531.0,1,rare
1550610,17.0,14.76923076923077,13,monthly_like
155106,6.5,8.625,8,high_freq
155259,16.5,28.0,6,monthly_like
1552605,0.0,0.0,1,high_freq
1552871,14.0,36.166666666666664,6,high_freq
1552958,2.0,2.0,1,high_freq
1553755,13.5,44.291666666666664,24,high_freq
1554115,42.0,51.142857142857146,7,low_freq
1554199,7.5,8.678571428571429,28,high_freq
1554903,16.0,16.0,2,monthly_like
1555164,23.0,23.0,1,monthly_like
1555596,0.0,0.0,1,high_freq
1555798,43.0,43.0,1,low_freq
1556199,118.0,93.0,3,rare
